Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003DAFD0
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB488
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB4C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB508
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB548
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB588
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003FB5C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB608
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB648
Values: Bottom:false	 Top:false	 Left:false	 Right:true	 Texture Type:003FB688
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB6C8
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB708
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB748
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB788
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003FB7C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB808
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB848
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003FB888
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB8C8
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003FB908
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB948
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003FB988
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FB9C8
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003FBA08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FBA48
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003FBA88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FBAC8
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003FBB08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FBB48
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003FBB88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FBBC8
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003FBC08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FBC48
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003FBC88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FBCC8
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:003FBD48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FBD88
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003FBDC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FBE08
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003FBE48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FBE88
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003FBEC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FBF08
Values: Bottom:false	 Top:false	 Left:true	 Right:false	 Texture Type:003FBF48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FBF88
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003FBFC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC008
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003FC048
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC088
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003FC0C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC108
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC148
Values: Bottom:false	 Top:true	 Left:false	 Right:false	 Texture Type:003FC188
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC1C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC208
Values: Bottom:true	 Top:true	 Left:false	 Right:true	 Texture Type:003FC248
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC288
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC2C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC308
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC348
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC388
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC3C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC408
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC448
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC488
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC4C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC508
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC548
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC588
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC5C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC608
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC648
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC688
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC6C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC708
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC748
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC788
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC7C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC808
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC848
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC888
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC8C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC908
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC948
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC988
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FC9C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCA08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCA48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCA88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCAC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCB08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCB48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCB88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCBC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCC08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCC48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCC88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCCC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCD08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCD48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCD88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCDC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCE08
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003FCE48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCE88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCEC8
Values: Bottom:false	 Top:false	 Left:false	 Right:true	 Texture Type:003FCF08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCF48
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FCF88
Values: Bottom:false	 Top:false	 Left:false	 Right:true	 Texture Type:003FCFC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD008
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003FD048
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD088
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD0C8
Values: Bottom:true	 Top:false	 Left:false	 Right:false	 Texture Type:003FD148
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD188
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003FD1C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD208
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD248
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD288
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003FD2C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD308
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD348
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003FD388
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD3C8
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD408
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD448
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD488
Values: Bottom:true	 Top:true	 Left:false	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD4C8
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003FD508
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD548
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD588
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD5C8
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003FD608
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD648
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003FD688
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD6C8
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003FD708
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD748
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD788
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003FD7C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD808
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD848
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD888
Values: Bottom:true	 Top:true	 Left:false	 Right:true	 Texture Type:003FD8C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD908
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD948
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD988
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FD9C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDA08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDA48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDA88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDAC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDB08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDB48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDB88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDBC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDC08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDC48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDC88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDCC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDD48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDD88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDDC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDE08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDE48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDE88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDEC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDF08
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDF48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDF88
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FDFC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE008
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE048
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE088
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE0C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE108
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE148
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE188
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE1C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE208
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE248
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE288
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE2C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE308
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE348
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE388
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE3C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE408
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE448
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE488
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE4C8
Values: Bottom:true	 Top:true	 Left:true	 Right:false	 Texture Type:003FE508
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE548
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE588
Values: Bottom:false	 Top:false	 Left:false	 Right:false	 Texture Type:003FE5C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE608
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003FE648
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE688
Values: Bottom:true	 Top:false	 Left:true	 Right:true	 Texture Type:003FE6C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE708
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003FE748
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE788
Values: Bottom:false	 Top:true	 Left:false	 Right:true	 Texture Type:003FE7C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE808
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:003FE848
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE888
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003FE8C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE908
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003FE948
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FE988
Values: Bottom:false	 Top:true	 Left:true	 Right:false	 Texture Type:003FE9C8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FEA08
Values: Bottom:true	 Top:false	 Left:false	 Right:true	 Texture Type:003FEA48
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FEA88
Values: Bottom:false	 Top:true	 Left:true	 Right:true	 Texture Type:003FEAC8
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FEB08
Values: Bottom:false	 Top:false	 Left:true	 Right:true	 Texture Type:00000000
Values: Bottom:true	 Top:true	 Left:true	 Right:true	 Texture Type:003FEB48
Values: Bottom:true	 Top:false	 Left:true	 Right:false	 Texture Type:00000000
